1,0,37.2324790374171,0,37.2324790374171
1,1,37.4977655223342,1,37.4977655223342
1,2,629.60909149218,2,629.60909149218
1,3,782.70591154191,3,782.70591154191
1,0,72.998309207604,0,72.998309207604
1,1,57.4844630835537,1,57.4844630835537
1,2,456.648180444116,2,456.648180444116
1,2,576.281054421217,2,576.281054421217
2,0,21.7140929008563,0,43.4281858017127
2,0,90.7885302658763,0,181.577060531753
2,2,290.578779474796,4,581.157558949592
2,0,123.607038614514,0,247.214077229027
2,0,17.8440621707191,0,35.6881243414382
2,2,208.387591673236,4,416.775183346472
2,0,59.0502977079174,0,118.100595415835
2,0,15.614336989136,0,31.2286739782721
2,0.5,109.524224388847,1,219.048448777695
2,0,23.5588982328038,0,47.1177964656077
2,0,165.600233386367,0,331.200466772734
2,0,54.8985170980386,0,109.797034196077
2,0.5,87.5482666360635,1,175.096533272127
2,0,16.9054024718716,0,33.8108049437433
2,0,18.2749634270967,0,36.5499268541934
2,0,52.597181634655,0,105.19436326931
1,0,31.4811970479853,0,31.4811970479853
1,1,134.235061834592,1,134.235061834592
1,0,216.925794431378,0,216.925794431378
1,0,42.4497390018683,0,42.4497390018683
1,0,30.5256974574805,0,30.5256974574805
1,2,313.993169575927,2,313.993169575927
1,0,49.4753204894662,0,49.4753204894662
1,0,33.7544405116659,0,33.7544405116659
1,1,79.7631053986393,1,79.7631053986393
1,1,245.938245861625,1,245.938245861625
1,0,31.9891133230121,0,31.9891133230121
1,0,30.6001911212009,0,30.6001911212009
1,0,29.4347674876896,0,29.4347674876896
1,1,341.779695673951,1,341.779695673951
1,0,72.4639338997397,0,72.4639338997397
1,0,31.6222640047009,0,31.6222640047009
1,0,30.1969641624573,0,30.1969641624573
1,2,362.340795521143,2,362.340795521143
1,0,148.195127966408,0,148.195127966408
1,0,31.701512382772,0,31.701512382772
1,0,29.2492172424535,0,29.2492172424535
1,0,48.339210180986,0,48.339210180986
1,0,30.2689307283983,0,30.2689307283983
1,4,494.281927285525,4,494.281927285525
1,0,50.362069375375,0,50.362069375375
1,0,30.6676603911101,0,30.6676603911101
1,0,34.4070945792125,0,34.4070945792125
1,1,44.5412399665688,1,44.5412399665688
1,0,423.870149225702,0,423.870149225702
1,0,37.3954753072421,0,37.3954753072421
1,0,39.6656668961918,0,39.6656668961918
0,0,0,0,30.6531816135664
0,0,0,0,44.5164520432419
0,0,0,0,80.9326533657334
0,0,0,0,45.2930678035421
0,0,0,0,30.2502613510056
0,0,0,0,29.4572261004919
0,0,0,0,45.6006404955632
0,0,0,0,56.9937099513613
0,0,0,0,34.4813662023582
0,0,0,0,37.4691532725638
0,0,0,0,31.6942177002172
0,0,0,0,57.8829340768504
0,0,0,0,43.6180829875368
0,0,0,0,31.039679356878
0,0,0,0,32.3728281881674
0,0,0,0,48.9614106882091
0,0,0,0,31.2708945158444
0,0,0,0,58.0905965203819
0,0,0,0,42.6950933616239
0,0,0,0,29.8181368348737
0,0,0,0,30.8932043526478
0,0,0,0,53.02138873461
0,0,0,0,30.9654091724761
0,0,0,0,53.1006227491243
0,0,0,0,41.8077595779145
0,0,0,0,47.2048531360073
0,0,0,0,30.5554856707802
0,0,0,0,61.0132568205886
0,0,0,0,28.3618833262583
0,0,0,0,60.9152511380997
0,0,0,0,61.7483235223264
